file,method,missing_type,missing_percent,iter,column,imputer,f1_score,accuracy,mcc
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2890,mode,,,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2919,mode,,0.8952380952380953,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_3144,mode,,0.7663551401869159,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_3145,mode,,0.5213675213675214,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_3153,mode,,,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_3166,mode,,0.7833333333333333,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_3169,mode,,0.7830188679245284,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_3420,mode,,0.7946428571428571,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2265,mode,,0.6076923076923076,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2300,mode,,0.4883720930232558,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2322,mode,,0.2857142857142857,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2347,mode,,0.8273381294964028,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2841,mode,,0.7777777777777778,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2862,mode,,0.7132867132867133,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2876,mode,,0.6234567901234568,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2890,mode,,0.8424657534246576,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_2919,mode,,0.8582089552238806,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_3144,mode,,0.7357142857142858,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_3145,mode,,0.48872180451127817,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_3153,mode,,0.8321678321678322,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_3166,mode,,0.7987421383647799,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_3169,mode,,0.7636363636363637,
NA_MNAR_50_0.csv,mode,MNAR,50,0,Q_3420,mode,,0.7806451612903226,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2265,mode,,0.6636363636363637,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2300,mode,,0.4953271028037383,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2322,mode,,0.52,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2347,mode,,0.8512396694214877,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2841,mode,,0.7457627118644068,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2862,mode,,0.7016129032258065,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2876,mode,,0.6153846153846154,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2890,mode,,0.8620689655172413,
