file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3165,0.6037735849056604,0.7857142857142857,0.4963750011561392
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3166,0.4528301886792453,0.7542372881355932,0.3022796680421468
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3167,0.8818897637795275,0.8557692307692307,0.6968765000834536
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3168,0.8275862068965517,0.8295454545454546,0.660977700846935
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3169,0.5217391304347826,0.7528089887640449,0.36448869819636476
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3173,0.9156626506024096,0.8585858585858586,0.47816265060240964
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3174,0.7346938775510204,0.8631578947368421,0.6451540109828148
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3175,0.8941176470588236,0.8348623853211009,0.5200954737777427
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3177,0.8187134502923976,0.7459016393442623,0.40418419894072816
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3178,0.6597938144329897,0.717948717948718,0.4242640687119285
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3179,0.7931034482758621,0.8356164383561644,0.6567398119122257
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3233,0.9805013927576601,0.9619565217391305,0.2531410495295148
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3420,0.8888888888888888,0.8315789473684211,0.5422316670467066
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3437,0.918918918918919,0.8709677419354839,0.6095824321285693
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3440,0.8909952606635071,0.8067226890756303,0.04098105952992069
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2238,0.8666666666666667,0.7777777777777778,0.20211989324217133
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2252,0.6938775510204082,0.6590909090909091,0.36765801200722315
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2253,0.9622641509433962,0.9279279279279279,0.22414639202813907
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2254,0.8170731707317073,0.7087378640776699,0.13971394980598414
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2256,0.6582278481012658,0.6142857142857143,0.22817186135811815
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2265,0.8823529411764706,0.8518518518518519,0.6823529411764706
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2271,0.8461538461538461,0.7435897435897436,0.10093687168177415
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2283,0.8985507246376812,0.8571428571428571,0.6658679413030149
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2300,0.7272727272727273,0.6666666666666666,0.31622776601683794
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2305,0.6153846153846154,0.696969696969697,0.3872983346207417
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2316,0.967032967032967,0.9361702127659575,-0.03108349360801046
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2322,0.8135593220338984,0.7924528301886793,0.5847095104089132
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2324,0.8771929824561403,0.8055555555555556,0.4303314829119352
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2347,0.9448818897637795,0.9041095890410958,0.5877250278182257
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2349,0.8214285714285714,0.7435897435897436,0.36688311688311687
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2351,0.9375,0.8823529411764706,-0.0625
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2374,0.7692307692307693,0.7272727272727273,0.4485426135725303
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2375,0.5773195876288659,0.59,0.1937226696054908
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2841,0.8863636363636364,0.803921568627451,0.1933147702946639
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2842,0.8695652173913043,0.8085106382978723,0.548482202973567
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2862,0.6956521739130435,0.8679245283018868,0.6408735528315322
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2868,0.9752066115702479,0.9523809523809523,0.4877532427431432
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2876,0.75,0.6610169491525424,0.2680554821237548
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2890,0.945054945054945,0.9137931034482759,0.7461366702106084
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2893,0.9557522123893806,0.9166666666666666,0.24525573579398632
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2900,0.9565217391304348,0.9166666666666666,-0.043478260869565216
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2908,0.9559748427672956,0.9156626506024096,-0.043574467033059505
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2914,0.8256880733944955,0.7397260273972602,0.321659434475596
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2919,0.9176470588235294,0.8627450980392157,0.5206003332695023
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2928,0.9316770186335404,0.8735632183908046,0.09233096836073808
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2929,0.6285714285714286,0.7450980392156863,0.440440574239125
