entry_id,year_from,year_to,region_africa,region_central_eurasia,region_east_asia,region_europe,region_north_america,region_oceania_australia,region_south_america,region_south_asia,region_southeast_asia,region_southwest_asia,entrytag_9,entrytag_14,entrytag_18,entrytag_24,entrytag_38,entrytag_123,entrytag_508,entrytag_510,entrytag_905,entrytag_14828
1154,1500,1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1156,1429,1939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,400,1400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1172,500,700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175,-1500,-300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1178,1997,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,1600,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1183,-2100,-2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,-850,-700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189,-920,-713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,-850,-580,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,-300,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,1945,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1196,1910,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,1917,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1905,1934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1210,1920,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,1870,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,1227,2023,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,1885,1910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1227,-800,360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,1915,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,1950,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1231,1100,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234,1880,1910,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1240,1900,1935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1241,1837,1866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1246,1895,1925,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1247,1885,1885,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1248,-1972,-1718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1249,-294,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,850,1350,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1251,1880,1910,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1257,-1000,-500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1258,-1000,-586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1259,1200,1900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,-500,-399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1264,-598,-447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,360,570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1274,1861,1945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1593,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1281,1910,1945,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1283,1500,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1284,-1200,-330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1288,1510,1650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1289,1500,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1293,-2000,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,311,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,1940,1965,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,1990,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1301,-200,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1303,-1400,-1200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1304,1875,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1306,-1200,-600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307,1845,2022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1308,275,530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1309,315,500,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1311,1870,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,1400,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1319,1968,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,1853,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,361,363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,1910,1935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1329,-9700,-6600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1333,150,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,1980,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,1575,1700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,-1200,-600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,1957,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,1960,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1344,1840,1920,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1348,2012,2022,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1349,1124,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1352,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,100,400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1363,200,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1369,-750,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1370,1935,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1371,1979,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1374,1560,1620,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1376,1900,2022,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1386,1807,1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1390,1855,1880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1392,360,900,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1396,-304,-30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1397,400,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,-1550,-1350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,300,516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1404,-300,450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1409,-1500,-400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,1838,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,350,398,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1419,-1550,-1425,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1420,1785,1810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1425,-1800,-1500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1426,1580,1740,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,250,258,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1434,1912,1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1436,320,536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1441,1325,1521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1855,1880,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1451,-3600,-2400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1454,1337,1351,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1455,1943,1958,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1456,-2000,-1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1458,1935,1960,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1461,1935,1960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1466,1800,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1468,325,451,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1469,300,1532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1474,1945,1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1488,1869,1894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1492,1925,1950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1495,1997,2022,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1511,1804,1903,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1517,1936,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521,1256,1400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,1781,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1529,720,743,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1535,1921,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1542,1913,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1596,2022,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1555,1970,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1556,75,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,1900,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1574,-2000,-1800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1582,-300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,897,1700,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1615,-300,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,1200,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,1700,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,-900,-612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1626,-800,-400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,1978,2023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1636,814,823,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1653,341,589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1654,1981,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1667,1850,1951,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677,-1650,-1180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1688,325,671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1689,1516,1919,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1690,843,1054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,1054,1204,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1697,450,1450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1120,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1265,1310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,-200,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1708,708,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1709,1115,1269,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1714,2019,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,-1600,-400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,661,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1740,669,690,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1741,1891,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1195,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1774,1557,1864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,1881,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1881,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1779,1956,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1780,1881,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1969,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1100,1200,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1793,456,681,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1805,1744,1819,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1806,1800,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1793,1864,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1820,1980,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1986,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1948,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,1018,1536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,185,373,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869,1930,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1872,1947,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,1951,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,750,1258,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1904,1800,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1908,1100,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,1950,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1928,1793,1864,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1938,1850,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1940,1950,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,1990,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1945,-500,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1958,1915,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1990,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,670,845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1966,1972,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1972,1970,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1989,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1965,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1983,400,600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1985,34,638,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1989,-600,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,-600,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1968,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1933,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1914,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1972,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,-800,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1240,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,1885,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,909,1171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2021,1905,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,971,1152,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2027,1953,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2031,800,909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2038,1000,1300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,777,909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2051,2022,2024,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2052,1992,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,1918,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,1800,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,1969,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2070,2003,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2074,1905,1906,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2084,1980,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2089,1974,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2094,100,1521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1235,1554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104,1700,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2111,700,1463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,1837,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2116,1804,1923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2121,1157,1200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,1978,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2126,1984,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2128,650,1700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2131,900,1470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2133,1923,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2138,1916,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2139,1980,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,1229,1574,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2148,1705,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2149,330,1453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2157,1775,1815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,250,843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2166,395,1453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2168,-600,1100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,1918,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,1921,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,1952,2023,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2200,1480,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,-476,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2209,1842,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,1981,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,600,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,1923,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2225,700,1100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2228,1972,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,1350,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,1734,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2237,1217,2024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2238,1700,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2239,800,1200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2240,900,1532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,700,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2244,1204,1261,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2245,652,1240,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2246,819,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2247,647,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2248,1631,1702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2255,1340,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2256,1700,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2264,1560,1720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,-571,343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2271,1964,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,1291,1368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2274,1920,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2276,-1045,-771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2278,1700,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2279,1890,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2283,283,364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2284,1300,1522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,-3500,-1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,950,1532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,0,1150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,1200,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2297,1173,1699,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2299,1100,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2301,1600,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2302,-3400,-1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2308,711,726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2309,756,1031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
