Type,Percent,Iter,Method,var_x,var_y,corr_complete,corr_imputed
MCAR,50,7,miceSample,X4745,X4954,0.05991069443423865,-0.07741425825349164
MCAR,50,7,miceSample,X4745,X5196,0.18851541041753805,0.02789781916951615
MCAR,50,7,miceSample,X4745,X5220,0.2053009022573063,0.028371514833655544
MCAR,50,7,miceSample,X4745,X5226,0.17814625364561698,0.02555792685100539
MCAR,50,7,miceSample,X4776,X4780,0.20718306749297075,-0.037219828775356886
MCAR,50,7,miceSample,X4776,X4794,0.04744317966081159,0.03023748346506398
MCAR,50,7,miceSample,X4776,X4828,0.0268928604497047,-0.09420137115449771
MCAR,50,7,miceSample,X4776,X4954,0.17110590491418556,0.0976318043555121
MCAR,50,7,miceSample,X4776,X5196,0.010769979595619854,-0.04328950163693614
MCAR,50,7,miceSample,X4776,X5220,-0.035363841004637166,-0.08909972209747627
MCAR,50,7,miceSample,X4776,X5226,-0.011809596141917369,-0.024930528243516836
MCAR,50,7,miceSample,X4780,X4794,0.03309907911159734,0.022515472507274058
MCAR,50,7,miceSample,X4780,X4828,0.11338773642554473,-0.01614758844947663
MCAR,50,7,miceSample,X4780,X4954,0.11937327817625405,-0.012220669974608672
MCAR,50,7,miceSample,X4780,X5196,0.0075137545420497776,-0.06866610069445579
MCAR,50,7,miceSample,X4780,X5220,0.08540252551527888,0.07637171578242169
MCAR,50,7,miceSample,X4780,X5226,0.08365805205931719,-0.00814691934869639
MCAR,50,7,miceSample,X4794,X4828,-0.10340253000749859,-0.04587189050287476
MCAR,50,7,miceSample,X4794,X4954,0.023889661829999725,-0.008859004671893218
MCAR,50,7,miceSample,X4794,X5196,0.07804819248859426,0.046153646666694345
MCAR,50,7,miceSample,X4794,X5220,0.22125520449865627,-0.011360274469083267
MCAR,50,7,miceSample,X4794,X5226,0.293182992258981,0.10621203203479902
MCAR,50,7,miceSample,X4828,X4954,0.0898312082395111,0.12811005254318353
MCAR,50,7,miceSample,X4828,X5196,0.0867489979267865,0.09358646204252684
MCAR,50,7,miceSample,X4828,X5220,-0.08470571522883175,0.0067884674017661805
MCAR,50,7,miceSample,X4828,X5226,0.005257824127121005,0.06367111276798719
MCAR,50,7,miceSample,X4954,X5196,0.05668076556096307,0.03894729174883256
MCAR,50,7,miceSample,X4954,X5220,0.01332638833778191,0.0272584934668628
MCAR,50,7,miceSample,X4954,X5226,0.009115046960387117,0.13851024093257083
MCAR,50,7,miceSample,X5196,X5220,0.010876706757180532,0.10965598270266644
MCAR,50,7,miceSample,X5196,X5226,0.19674565372836075,0.08858299651162775
MCAR,50,7,miceSample,X5220,X5226,0.22752331878378967,0.08589758188487122
MCAR,50,7,mode,X4676,X4729,-0.13458643807329113,-0.03903086085074946
MCAR,50,7,mode,X4676,X4745,0.28750101650468146,0.14682097108973988
MCAR,50,7,mode,X4676,X4776,-0.13607275948655725,-0.08862101769197665
MCAR,50,7,mode,X4676,X4780,0.03227066473069483,-0.048044774900679155
MCAR,50,7,mode,X4676,X4794,0.28726106556196107,0.12503929706410535
MCAR,50,7,mode,X4676,X4828,-0.05016493268689705,-0.08402049277818024
MCAR,50,7,mode,X4676,X4954,-0.07620521767690396,-0.05766349041495555
MCAR,50,7,mode,X4676,X5196,0.14065543365021957,0.07583915315832068
MCAR,50,7,mode,X4676,X5220,0.1580721727478751,0.017435605755103303
MCAR,50,7,mode,X4676,X5226,0.31866359788405507,0.10347884709713569
MCAR,50,7,mode,X4729,X4745,0.1877755227700502,0.08555790089866543
MCAR,50,7,mode,X4729,X4776,-0.039420938985009576,-0.048876532532430364
MCAR,50,7,mode,X4729,X4780,-0.07511823494614298,-0.026497800009566988
MCAR,50,7,mode,X4729,X4794,-0.019198646680501544,-0.003271552031897795
MCAR,50,7,mode,X4729,X4828,0.2593770060105025,0.03700672468973064
MCAR,50,7,mode,X4729,X4954,0.03339604365470998,0.029540315519048475
MCAR,50,7,mode,X4729,X5196,0.08442936399243549,0.07381783072890552
MCAR,50,7,mode,X4729,X5220,0.11297776096650695,0.09801203482359819
MCAR,50,7,mode,X4729,X5226,-0.14181228161804507,0.008513578889219754
MCAR,50,7,mode,X4745,X4776,-0.04755867404892234,-0.03933686288243304
MCAR,50,7,mode,X4745,X4780,0.022871412401678868,-0.04511266603125695
MCAR,50,7,mode,X4745,X4794,0.32942204912556916,0.13199714845374075
MCAR,50,7,mode,X4745,X4828,-0.03625601174099287,-0.07563206900077477
MCAR,50,7,mode,X4745,X4954,0.05991069443423865,-0.018011112231677586
MCAR,50,7,mode,X4745,X5196,0.18851541041753805,0.12567530676594332
MCAR,50,7,mode,X4745,X5220,0.2053009022573063,0.09552775971402479
MCAR,50,7,mode,X4745,X5226,0.17814625364561698,0.06362485641554956
MCAR,50,7,mode,X4776,X4780,0.20718306749297075,-0.016039570312082776
MCAR,50,7,mode,X4776,X4794,0.04744317966081159,0.019782416930014014
MCAR,50,7,mode,X4776,X4828,0.0268928604497047,-0.03898092258947264
MCAR,50,7,mode,X4776,X4954,0.17110590491418556,0.06973690169702665
MCAR,50,7,mode,X4776,X5196,0.010769979595619854,0.044683192032327
MCAR,50,7,mode,X4776,X5220,-0.035363841004637166,0.0035276320048546685
MCAR,50,7,mode,X4776,X5226,-0.011809596141917369,0.03397572569935962
MCAR,50,7,mode,X4780,X4794,0.03309907911159734,-0.04040160463668712
MCAR,50,7,mode,X4780,X4828,0.11338773642554473,0.12306875774190082
MCAR,50,7,mode,X4780,X4954,0.11937327817625405,0.08210608485142279
MCAR,50,7,mode,X4780,X5196,0.0075137545420497776,0.024224432972533537
MCAR,50,7,mode,X4780,X5220,0.08540252551527888,0.03216412545100878
MCAR,50,7,mode,X4780,X5226,0.08365805205931719,0.025942977738804922
MCAR,50,7,mode,X4794,X4828,-0.10340253000749859,0.011446504555183794
MCAR,50,7,mode,X4794,X4954,0.023889661829999725,-0.04887460740825108
MCAR,50,7,mode,X4794,X5196,0.07804819248859426,-0.01692918662491173
MCAR,50,7,mode,X4794,X5220,0.22125520449865627,0.09832962107080902
MCAR,50,7,mode,X4794,X5226,0.293182992258981,0.03791400747529553
MCAR,50,7,mode,X4828,X4954,0.0898312082395111,0.1678774896999628
MCAR,50,7,mode,X4828,X5196,0.0867489979267865,0.05887257127859904
MCAR,50,7,mode,X4828,X5220,-0.08470571522883175,0.034921010781575224
MCAR,50,7,mode,X4828,X5226,0.005257824127121005,0.009271933204057012
MCAR,50,7,mode,X4954,X5196,0.05668076556096307,-0.004352193269217035
MCAR,50,7,mode,X4954,X5220,0.01332638833778191,-0.026914967790150676
MCAR,50,7,mode,X4954,X5226,0.009115046960387117,-0.08801425865185364
MCAR,50,7,mode,X5196,X5220,0.010876706757180532,0.1402388142375311
MCAR,50,7,mode,X5196,X5226,0.19674565372836075,0.05157607100928448
MCAR,50,7,mode,X5220,X5226,0.22752331878378967,0.06950602954911243
MCAR,50,8,missForest,X4676,X4729,-0.13458643807329113,-0.1131181475318872
MCAR,50,8,missForest,X4676,X4745,0.28750101650468146,0.5116745084312811
MCAR,50,8,missForest,X4676,X4776,-0.13607275948655725,-0.06603736576883924
MCAR,50,8,missForest,X4676,X4780,0.03227066473069483,0.06549751180018878
MCAR,50,8,missForest,X4676,X4794,0.28726106556196107,0.3259328765571245
MCAR,50,8,missForest,X4676,X4828,-0.05016493268689705,-0.08261155114677489
MCAR,50,8,missForest,X4676,X4954,-0.07620521767690396,-0.1626203402389982
MCAR,50,8,missForest,X4676,X5196,0.14065543365021957,0.3379296665915142
MCAR,50,8,missForest,X4676,X5220,0.1580721727478751,0.15199996768055563
MCAR,50,8,missForest,X4676,X5226,0.31866359788405507,0.6743178712747515
MCAR,50,8,missForest,X4729,X4745,0.1877755227700502,0.284399161185266
MCAR,50,8,missForest,X4729,X4776,-0.039420938985009576,0.02148481534725937
MCAR,50,8,missForest,X4729,X4780,-0.07511823494614298,-0.0020152118058613428
MCAR,50,8,missForest,X4729,X4794,-0.019198646680501544,0.046714510986158524
MCAR,50,8,missForest,X4729,X4828,0.2593770060105025,0.4651037320708169
MCAR,50,8,missForest,X4729,X4954,0.03339604365470998,0.17144221562580003
MCAR,50,8,missForest,X4729,X5196,0.08442936399243549,0.1358471296642484
MCAR,50,8,missForest,X4729,X5220,0.11297776096650695,0.04526391595076069
MCAR,50,8,missForest,X4729,X5226,-0.14181228161804507,-0.043249941342307016
MCAR,50,8,missForest,X4745,X4776,-0.04755867404892234,-0.0669252737506757
MCAR,50,8,missForest,X4745,X4780,0.022871412401678868,0.06466897875841073
MCAR,50,8,missForest,X4745,X4794,0.32942204912556916,0.3590758552901268
MCAR,50,8,missForest,X4745,X4828,-0.03625601174099287,0.22127298057051406
MCAR,50,8,missForest,X4745,X4954,0.05991069443423865,0.09594814204976931
MCAR,50,8,missForest,X4745,X5196,0.18851541041753805,0.30591185034704527
MCAR,50,8,missForest,X4745,X5220,0.2053009022573063,0.17050398301737757
MCAR,50,8,missForest,X4745,X5226,0.17814625364561698,0.39365380169422465
MCAR,50,8,missForest,X4776,X4780,0.20718306749297075,0.2565814446385615
MCAR,50,8,missForest,X4776,X4794,0.04744317966081159,0.08271065150860288
MCAR,50,8,missForest,X4776,X4828,0.0268928604497047,-0.011415842879889372
MCAR,50,8,missForest,X4776,X4954,0.17110590491418556,-0.017511067208455983
MCAR,50,8,missForest,X4776,X5196,0.010769979595619854,0.06438535384257346
MCAR,50,8,missForest,X4776,X5220,-0.035363841004637166,-0.0820943015503349
MCAR,50,8,missForest,X4776,X5226,-0.011809596141917369,-0.09006257111032988
MCAR,50,8,missForest,X4780,X4794,0.03309907911159734,0.051447877111459525
MCAR,50,8,missForest,X4780,X4828,0.11338773642554473,0.2060165564988708
MCAR,50,8,missForest,X4780,X4954,0.11937327817625405,-0.05551602829650966
MCAR,50,8,missForest,X4780,X5196,0.0075137545420497776,0.05233934138079384
MCAR,50,8,missForest,X4780,X5220,0.08540252551527888,0.05614220930614163
MCAR,50,8,missForest,X4780,X5226,0.08365805205931719,0.0784420131562368
MCAR,50,8,missForest,X4794,X4828,-0.10340253000749859,-0.05396136044611231
MCAR,50,8,missForest,X4794,X4954,0.023889661829999725,-0.2349601864411231
MCAR,50,8,missForest,X4794,X5196,0.07804819248859426,0.017883447986463696
MCAR,50,8,missForest,X4794,X5220,0.22125520449865627,0.1699638962217521
MCAR,50,8,missForest,X4794,X5226,0.293182992258981,0.25281774633510334
MCAR,50,8,missForest,X4828,X4954,0.0898312082395111,0.23528812690787843
MCAR,50,8,missForest,X4828,X5196,0.0867489979267865,0.1315473245210999
MCAR,50,8,missForest,X4828,X5220,-0.08470571522883175,-0.019700919697840016
MCAR,50,8,missForest,X4828,X5226,0.005257824127121005,-0.03166730447221766
MCAR,50,8,missForest,X4954,X5196,0.05668076556096307,0.047708191631090684
MCAR,50,8,missForest,X4954,X5220,0.01332638833778191,-0.11396875145561541
MCAR,50,8,missForest,X4954,X5226,0.009115046960387117,-0.2113714096155695
MCAR,50,8,missForest,X5196,X5220,0.010876706757180532,0.20689327614421008
MCAR,50,8,missForest,X5196,X5226,0.19674565372836075,0.23959602062942012
MCAR,50,8,missForest,X5220,X5226,0.22752331878378967,0.21597429185463826
MCAR,50,8,mice,X4676,X4729,-0.13458643807329113,-0.12114292108673834
MCAR,50,8,mice,X4676,X4745,0.28750101650468146,0.42789254045133956
MCAR,50,8,mice,X4676,X4776,-0.13607275948655725,0.10165258882117614
MCAR,50,8,mice,X4676,X4780,0.03227066473069483,0.11117837260382596
MCAR,50,8,mice,X4676,X4794,0.28726106556196107,0.2483530386247374
MCAR,50,8,mice,X4676,X4828,-0.05016493268689705,0.134242821016668
MCAR,50,8,mice,X4676,X4954,-0.07620521767690396,-0.0901127832201961
MCAR,50,8,mice,X4676,X5196,0.14065543365021957,0.32476116678824984
MCAR,50,8,mice,X4676,X5220,0.1580721727478751,-0.03461571192631272
MCAR,50,8,mice,X4676,X5226,0.31866359788405507,0.382077825316113
MCAR,50,8,mice,X4729,X4745,0.1877755227700502,0.15629970245592725
MCAR,50,8,mice,X4729,X4776,-0.039420938985009576,-0.021460861853163225
MCAR,50,8,mice,X4729,X4780,-0.07511823494614298,0.01860179800967839
MCAR,50,8,mice,X4729,X4794,-0.019198646680501544,0.10288707955206865
MCAR,50,8,mice,X4729,X4828,0.2593770060105025,0.05188540726742671
MCAR,50,8,mice,X4729,X4954,0.03339604365470998,0.049493452639946145
MCAR,50,8,mice,X4729,X5196,0.08442936399243549,0.10569774470517371
MCAR,50,8,mice,X4729,X5220,0.11297776096650695,0.003508489836352285
MCAR,50,8,mice,X4729,X5226,-0.14181228161804507,-0.08793891611006924
MCAR,50,8,mice,X4745,X4776,-0.04755867404892234,-0.03476163055631969
MCAR,50,8,mice,X4745,X4780,0.022871412401678868,-0.0009437043076347014
MCAR,50,8,mice,X4745,X4794,0.32942204912556916,0.23645468938411976
MCAR,50,8,mice,X4745,X4828,-0.03625601174099287,0.1635097283807978
MCAR,50,8,mice,X4745,X4954,0.05991069443423865,0.17602438542492657
MCAR,50,8,mice,X4745,X5196,0.18851541041753805,0.18555837477781184
MCAR,50,8,mice,X4745,X5220,0.2053009022573063,-0.02443507702338064
MCAR,50,8,mice,X4745,X5226,0.17814625364561698,0.17607729491046392
MCAR,50,8,mice,X4776,X4780,0.20718306749297075,0.17976659682147164
MCAR,50,8,mice,X4776,X4794,0.04744317966081159,0.18202442667884144
MCAR,50,8,mice,X4776,X4828,0.0268928604497047,-0.05534329600477859
MCAR,50,8,mice,X4776,X4954,0.17110590491418556,0.05936663038529636
MCAR,50,8,mice,X4776,X5196,0.010769979595619854,0.07829929137939838
MCAR,50,8,mice,X4776,X5220,-0.035363841004637166,-0.13270424277803033
MCAR,50,8,mice,X4776,X5226,-0.011809596141917369,0.03890866718301155
MCAR,50,8,mice,X4780,X4794,0.03309907911159734,0.006648160488263962
MCAR,50,8,mice,X4780,X4828,0.11338773642554473,0.24052503174363177
MCAR,50,8,mice,X4780,X4954,0.11937327817625405,-0.019554574017629296
MCAR,50,8,mice,X4780,X5196,0.0075137545420497776,0.05398424428335335
MCAR,50,8,mice,X4780,X5220,0.08540252551527888,-0.031917321563048766
MCAR,50,8,mice,X4780,X5226,0.08365805205931719,0.13051603411382665
MCAR,50,8,mice,X4794,X4828,-0.10340253000749859,-0.14292162212293882
MCAR,50,8,mice,X4794,X4954,0.023889661829999725,-0.1605497506398763
MCAR,50,8,mice,X4794,X5196,0.07804819248859426,0.14354037816294052
MCAR,50,8,mice,X4794,X5220,0.22125520449865627,0.0320773395200606
MCAR,50,8,mice,X4794,X5226,0.293182992258981,0.3063808282114002
MCAR,50,8,mice,X4828,X4954,0.0898312082395111,0.2624849694646571
MCAR,50,8,mice,X4828,X5196,0.0867489979267865,0.07917563524399887
MCAR,50,8,mice,X4828,X5220,-0.08470571522883175,0.036824528942692336
MCAR,50,8,mice,X4828,X5226,0.005257824127121005,0.17400249692439596
MCAR,50,8,mice,X4954,X5196,0.05668076556096307,0.009363702248347512
MCAR,50,8,mice,X4954,X5220,0.01332638833778191,-0.13760762062637813
MCAR,50,8,mice,X4954,X5226,0.009115046960387117,-0.003677008823995191
MCAR,50,8,mice,X5196,X5220,0.010876706757180532,0.1326077095319661
MCAR,50,8,mice,X5196,X5226,0.19674565372836075,0.18976432966909074
MCAR,50,8,mice,X5220,X5226,0.22752331878378967,-0.09473238162465249
MCAR,50,8,miceCART,X4676,X4729,-0.13458643807329113,-0.10781864673418382
MCAR,50,8,miceCART,X4676,X4745,0.28750101650468146,0.38269850803633954
MCAR,50,8,miceCART,X4676,X4776,-0.13607275948655725,-0.0007333226459127237
MCAR,50,8,miceCART,X4676,X4780,0.03227066473069483,0.010895688250138105
MCAR,50,8,miceCART,X4676,X4794,0.28726106556196107,0.1608254482394814
MCAR,50,8,miceCART,X4676,X4828,-0.05016493268689705,-0.0557873756630088
MCAR,50,8,miceCART,X4676,X4954,-0.07620521767690396,-0.16316783063285117
MCAR,50,8,miceCART,X4676,X5196,0.14065543365021957,0.06763703527097835
MCAR,50,8,miceCART,X4676,X5220,0.1580721727478751,0.032067089622963806
MCAR,50,8,miceCART,X4676,X5226,0.31866359788405507,0.3279627661730933
MCAR,50,8,miceCART,X4729,X4745,0.1877755227700502,0.08095413216629166
MCAR,50,8,miceCART,X4729,X4776,-0.039420938985009576,0.03990732863563705
MCAR,50,8,miceCART,X4729,X4780,-0.07511823494614298,0.003259300749661701
MCAR,50,8,miceCART,X4729,X4794,-0.019198646680501544,-0.051055406561527114
MCAR,50,8,miceCART,X4729,X4828,0.2593770060105025,0.3037895606644912
MCAR,50,8,miceCART,X4729,X4954,0.03339604365470998,0.08800648636207759
MCAR,50,8,miceCART,X4729,X5196,0.08442936399243549,-0.06292854720094722
MCAR,50,8,miceCART,X4729,X5220,0.11297776096650695,-0.008648925734520658
MCAR,50,8,miceCART,X4729,X5226,-0.14181228161804507,-0.08193986107279665
MCAR,50,8,miceCART,X4745,X4776,-0.04755867404892234,0.014165281524036106
MCAR,50,8,miceCART,X4745,X4780,0.022871412401678868,0.08282027827660252
MCAR,50,8,miceCART,X4745,X4794,0.32942204912556916,0.2645785398549996
MCAR,50,8,miceCART,X4745,X4828,-0.03625601174099287,0.036508898869070716
MCAR,50,8,miceCART,X4745,X4954,0.05991069443423865,-0.054455935798239485
MCAR,50,8,miceCART,X4745,X5196,0.18851541041753805,0.09218692334000499
MCAR,50,8,miceCART,X4745,X5220,0.2053009022573063,0.0484153480626784
MCAR,50,8,miceCART,X4745,X5226,0.17814625364561698,0.10176913748385569
MCAR,50,8,miceCART,X4776,X4780,0.20718306749297075,0.13288211940534994
MCAR,50,8,miceCART,X4776,X4794,0.04744317966081159,0.1995701846310981
MCAR,50,8,miceCART,X4776,X4828,0.0268928604497047,-0.020479489692272777
MCAR,50,8,miceCART,X4776,X4954,0.17110590491418556,0.00881581327127888
MCAR,50,8,miceCART,X4776,X5196,0.010769979595619854,0.04246863408763236
MCAR,50,8,miceCART,X4776,X5220,-0.035363841004637166,-0.05295725764996219
MCAR,50,8,miceCART,X4776,X5226,-0.011809596141917369,0.052806594730895454
MCAR,50,8,miceCART,X4780,X4794,0.03309907911159734,0.036827307626540406
MCAR,50,8,miceCART,X4780,X4828,0.11338773642554473,0.10564308887129942
MCAR,50,8,miceCART,X4780,X4954,0.11937327817625405,-0.03725420879586728
MCAR,50,8,miceCART,X4780,X5196,0.0075137545420497776,0.06796844451481197
MCAR,50,8,miceCART,X4780,X5220,0.08540252551527888,0.0785092866276662
MCAR,50,8,miceCART,X4780,X5226,0.08365805205931719,0.03114285290088457
MCAR,50,8,miceCART,X4794,X4828,-0.10340253000749859,-0.14685011240082016
MCAR,50,8,miceCART,X4794,X4954,0.023889661829999725,-0.27972933947992357
MCAR,50,8,miceCART,X4794,X5196,0.07804819248859426,0.05826632913810547
MCAR,50,8,miceCART,X4794,X5220,0.22125520449865627,-0.09772545497599157
MCAR,50,8,miceCART,X4794,X5226,0.293182992258981,0.06175710282144951
MCAR,50,8,miceCART,X4828,X4954,0.0898312082395111,0.14132737477605076
MCAR,50,8,miceCART,X4828,X5196,0.0867489979267865,-0.0007082483659371823
MCAR,50,8,miceCART,X4828,X5220,-0.08470571522883175,0.06431648139091277
MCAR,50,8,miceCART,X4828,X5226,0.005257824127121005,-0.12832482237380038
MCAR,50,8,miceCART,X4954,X5196,0.05668076556096307,-0.11624240165663015
MCAR,50,8,miceCART,X4954,X5220,0.01332638833778191,0.020313346407067476
MCAR,50,8,miceCART,X4954,X5226,0.009115046960387117,-0.14018915133723664
MCAR,50,8,miceCART,X5196,X5220,0.010876706757180532,-0.002302493723122851
MCAR,50,8,miceCART,X5196,X5226,0.19674565372836075,0.0737061227706535
MCAR,50,8,miceCART,X5220,X5226,0.22752331878378967,0.04105396926906665
MCAR,50,8,micePMM,X4676,X4729,-0.13458643807329113,-0.21294226536729094
MCAR,50,8,micePMM,X4676,X4745,0.28750101650468146,0.370299735631146
MCAR,50,8,micePMM,X4676,X4776,-0.13607275948655725,-0.06503626358748817
MCAR,50,8,micePMM,X4676,X4780,0.03227066473069483,0.05635312895957466
MCAR,50,8,micePMM,X4676,X4794,0.28726106556196107,0.20454731407494386
MCAR,50,8,micePMM,X4676,X4828,-0.05016493268689705,-0.0633577702729971
MCAR,50,8,micePMM,X4676,X4954,-0.07620521767690396,-0.09102932277977065
MCAR,50,8,micePMM,X4676,X5196,0.14065543365021957,0.32012719833922065
MCAR,50,8,micePMM,X4676,X5220,0.1580721727478751,-0.030534507597630576
MCAR,50,8,micePMM,X4676,X5226,0.31866359788405507,0.3527714801840174
MCAR,50,8,micePMM,X4729,X4745,0.1877755227700502,0.05301405528568694
MCAR,50,8,micePMM,X4729,X4776,-0.039420938985009576,-0.057650955771170485
MCAR,50,8,micePMM,X4729,X4780,-0.07511823494614298,-0.07071792417883874
MCAR,50,8,micePMM,X4729,X4794,-0.019198646680501544,0.010688312227774919
MCAR,50,8,micePMM,X4729,X4828,0.2593770060105025,0.3556649709847368
MCAR,50,8,micePMM,X4729,X4954,0.03339604365470998,-0.03735302454176679
MCAR,50,8,micePMM,X4729,X5196,0.08442936399243549,0.020080687336627233
MCAR,50,8,micePMM,X4729,X5220,0.11297776096650695,-0.06304935769379941
MCAR,50,8,micePMM,X4729,X5226,-0.14181228161804507,-0.002148431594042202
MCAR,50,8,micePMM,X4745,X4776,-0.04755867404892234,-0.0037936451621885517
MCAR,50,8,micePMM,X4745,X4780,0.022871412401678868,0.08076661713954258
MCAR,50,8,micePMM,X4745,X4794,0.32942204912556916,0.12620871481070606
MCAR,50,8,micePMM,X4745,X4828,-0.03625601174099287,0.16060803977583224
MCAR,50,8,micePMM,X4745,X4954,0.05991069443423865,0.05248156145088149
MCAR,50,8,micePMM,X4745,X5196,0.18851541041753805,0.06569604595069954
MCAR,50,8,micePMM,X4745,X5220,0.2053009022573063,0.01012916253289687
MCAR,50,8,micePMM,X4745,X5226,0.17814625364561698,0.22155511414671053
MCAR,50,8,micePMM,X4776,X4780,0.20718306749297075,0.5904770119185656
MCAR,50,8,micePMM,X4776,X4794,0.04744317966081159,0.24213794909415248
MCAR,50,8,micePMM,X4776,X4828,0.0268928604497047,0.13437662890447294
MCAR,50,8,micePMM,X4776,X4954,0.17110590491418556,-0.04949475855491843
MCAR,50,8,micePMM,X4776,X5196,0.010769979595619854,-0.0926816321559242
MCAR,50,8,micePMM,X4776,X5220,-0.035363841004637166,-0.0713672011446831
MCAR,50,8,micePMM,X4776,X5226,-0.011809596141917369,0.08895147002409318
MCAR,50,8,micePMM,X4780,X4794,0.03309907911159734,0.05423261445466426
MCAR,50,8,micePMM,X4780,X4828,0.11338773642554473,0.28839126646649027
MCAR,50,8,micePMM,X4780,X4954,0.11937327817625405,-0.014994435098345697
MCAR,50,8,micePMM,X4780,X5196,0.0075137545420497776,0.06356417261637275
MCAR,50,8,micePMM,X4780,X5220,0.08540252551527888,0.0310119878919327
MCAR,50,8,micePMM,X4780,X5226,0.08365805205931719,0.15670425649851816
MCAR,50,8,micePMM,X4794,X4828,-0.10340253000749859,-0.14079376509033198
MCAR,50,8,micePMM,X4794,X4954,0.023889661829999725,-0.16036055876138078
MCAR,50,8,micePMM,X4794,X5196,0.07804819248859426,0.05170876899950201
MCAR,50,8,micePMM,X4794,X5220,0.22125520449865627,0.12038585308576936
MCAR,50,8,micePMM,X4794,X5226,0.293182992258981,0.1633186449796219
MCAR,50,8,micePMM,X4828,X4954,0.0898312082395111,0.21895043916990803
MCAR,50,8,micePMM,X4828,X5196,0.0867489979267865,0.05730880996454392
MCAR,50,8,micePMM,X4828,X5220,-0.08470571522883175,-0.09061504904686236
MCAR,50,8,micePMM,X4828,X5226,0.005257824127121005,-0.0375527346412573
MCAR,50,8,micePMM,X4954,X5196,0.05668076556096307,-0.19443420761875294
MCAR,50,8,micePMM,X4954,X5220,0.01332638833778191,-0.3168706175818114
MCAR,50,8,micePMM,X4954,X5226,0.009115046960387117,-0.11670817028472326
MCAR,50,8,micePMM,X5196,X5220,0.010876706757180532,0.049108367003268996
MCAR,50,8,micePMM,X5196,X5226,0.19674565372836075,0.12299393479917312
MCAR,50,8,micePMM,X5220,X5226,0.22752331878378967,0.004537212554003878
MCAR,50,8,miceRF,X4676,X4729,-0.13458643807329113,-0.06357698340604666
MCAR,50,8,miceRF,X4676,X4745,0.28750101650468146,0.21630085182345582
MCAR,50,8,miceRF,X4676,X4776,-0.13607275948655725,0.03688446704410822
MCAR,50,8,miceRF,X4676,X4780,0.03227066473069483,0.07751229341860422
MCAR,50,8,miceRF,X4676,X4794,0.28726106556196107,0.16622060300453664
MCAR,50,8,miceRF,X4676,X4828,-0.05016493268689705,-0.07342758037972655
MCAR,50,8,miceRF,X4676,X4954,-0.07620521767690396,-0.12135878967281154
MCAR,50,8,miceRF,X4676,X5196,0.14065543365021957,0.06527074699098691
MCAR,50,8,miceRF,X4676,X5220,0.1580721727478751,0.08761388965120717
MCAR,50,8,miceRF,X4676,X5226,0.31866359788405507,0.34221664968621324
MCAR,50,8,miceRF,X4729,X4745,0.1877755227700502,0.1314247064172161
MCAR,50,8,miceRF,X4729,X4776,-0.039420938985009576,0.05095264051966702
MCAR,50,8,miceRF,X4729,X4780,-0.07511823494614298,0.0008454932809563334
MCAR,50,8,miceRF,X4729,X4794,-0.019198646680501544,0.06329294292966309
MCAR,50,8,miceRF,X4729,X4828,0.2593770060105025,0.26932952545856303
MCAR,50,8,miceRF,X4729,X4954,0.03339604365470998,-0.00827798540641912
MCAR,50,8,miceRF,X4729,X5196,0.08442936399243549,0.08602773376355702
MCAR,50,8,miceRF,X4729,X5220,0.11297776096650695,0.11916064072770485
MCAR,50,8,miceRF,X4729,X5226,-0.14181228161804507,0.05564742072581468
MCAR,50,8,miceRF,X4745,X4776,-0.04755867404892234,0.004500657886743371
MCAR,50,8,miceRF,X4745,X4780,0.022871412401678868,0.05860314260642302
MCAR,50,8,miceRF,X4745,X4794,0.32942204912556916,0.18898775241460247
MCAR,50,8,miceRF,X4745,X4828,-0.03625601174099287,0.00118803729069977
MCAR,50,8,miceRF,X4745,X4954,0.05991069443423865,0.003357503247815844
MCAR,50,8,miceRF,X4745,X5196,0.18851541041753805,0.11219111429903239
MCAR,50,8,miceRF,X4745,X5220,0.2053009022573063,0.06940958114918018
MCAR,50,8,miceRF,X4745,X5226,0.17814625364561698,0.1383345744408855
MCAR,50,8,miceRF,X4776,X4780,0.20718306749297075,0.29557834388089393
MCAR,50,8,miceRF,X4776,X4794,0.04744317966081159,0.07144734311634421
MCAR,50,8,miceRF,X4776,X4828,0.0268928604497047,-0.07879692394935603
MCAR,50,8,miceRF,X4776,X4954,0.17110590491418556,-0.03075577642512031
MCAR,50,8,miceRF,X4776,X5196,0.010769979595619854,0.018787824933933234
MCAR,50,8,miceRF,X4776,X5220,-0.035363841004637166,-0.030432524346147318
MCAR,50,8,miceRF,X4776,X5226,-0.011809596141917369,0.032170315376971154
MCAR,50,8,miceRF,X4780,X4794,0.03309907911159734,0.04161737255751217
MCAR,50,8,miceRF,X4780,X4828,0.11338773642554473,0.06140377126253582
MCAR,50,8,miceRF,X4780,X4954,0.11937327817625405,0.005784424531003296
MCAR,50,8,miceRF,X4780,X5196,0.0075137545420497776,0.04941883442031561
MCAR,50,8,miceRF,X4780,X5220,0.08540252551527888,0.011210743545459487
MCAR,50,8,miceRF,X4780,X5226,0.08365805205931719,0.09792132055141392
MCAR,50,8,miceRF,X4794,X4828,-0.10340253000749859,-0.07679946172455193
MCAR,50,8,miceRF,X4794,X4954,0.023889661829999725,-0.15606996838143009
MCAR,50,8,miceRF,X4794,X5196,0.07804819248859426,0.08069005046543655
